cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision
356022.3333333335,2024-03-24T09:13:58.754Z,45.1378171,10.8007905,3.5108842314888378,14.831,14.65,3,204
356077.9444444446,2024-03-24T09:13:58.809Z,45.1378206,10.8007807,3.3668842314888323,15.123,14.84,3,204
356133.55555555574,2024-03-24T09:13:58.864Z,45.137823,10.800771,2.945884231488833,15.315,15.13,3,204
356189.16666666686,2024-03-24T09:13:58.919Z,45.1378253,10.8007614,2.705884231488838,15.316,15.32,3,204
356244.777777778,2024-03-24T09:13:58.974Z,45.1378284,10.8007524,2.523884231488836,15.3,15.32,3,204
356300.3888888891,2024-03-24T09:13:59.029Z,45.1378318,10.8007434,2.317884231488833,15.346,15.3,3,204
356356,2024-03-24T09:13:59.084Z,45.1378347,10.8007337,2.1028842314888365,15.478,15.35,3,195
356411.6111111111,2024-03-24T09:13:59.139Z,45.1378374,10.800724,1.965884231488836,15.474,15.48,3,195
356467.22222222225,2024-03-24T09:13:59.194Z,45.1378405,10.8007149,1.8978842314888382,15.363,15.47,3,195
356522.8333333334,2024-03-24T09:13:59.249Z,45.1378435,10.8007053,1.8268842314888332,15.364,15.36,3,195
356578.4444444445,2024-03-24T09:13:59.304Z,45.1378463,10.8006954,1.6568842314888315,15.491,15.36,3,195
356634.0555555556,2024-03-24T09:13:59.359Z,45.13785,10.8006853,1.6748842314888321,15.678,15.49,3,195
356689.66666666674,2024-03-24T09:13:59.414Z,45.1378531,10.8006753,1.5858842314888335,15.763,15.68,3,195
356745.27777777787,2024-03-24T09:13:59.469Z,45.1378553,10.8006653,1.4228842314888368,15.753,15.76,3,195
356800.888888889,2024-03-24T09:13:59.524Z,45.137858,10.8006554,1.1898842314888327,15.82,15.75,3,195
356856.5000000001,2024-03-24T09:13:59.579Z,45.1378605,10.8006462,0.8388842314888336,15.75,15.82,3,195
356912.11111111124,2024-03-24T09:13:59.634Z,45.1378624,10.800637,0.5288842314888385,15.581,15.75,3,195
356967.72222222236,2024-03-24T09:13:59.689Z,45.1378651,10.8006273,0.1968842314888377,15.695,15.59,3,195
357023.3333333335,2024-03-24T09:13:59.744Z,45.1378681,10.8006169,-0.07111576851116297,15.976,15.7,3,195
357078.9444444446,2024-03-24T09:13:59.799Z,45.1378707,10.8006075,-0.09611576851116155,15.704,15.99,3,195
357134.55555555574,2024-03-24T09:13:59.854Z,45.1378732,10.8005987,-0.019115768511163367,15.22,15.72,3,195
357190.16666666686,2024-03-24T09:13:59.909Z,45.1378757,10.8005887,-0.057115768511167175,15.227,15.23,3,195
357245.777777778,2024-03-24T09:13:59.964Z,45.1378781,10.8005793,-0.10211576851116178,15.07,15.24,3,195
357301.3888888891,2024-03-24T09:14:00.019Z,45.1378802,10.8005696,-0.10411576851116422,14.935,15.08,3,195
357357,2024-03-24T09:14:00.074Z,45.1378823,10.8005593,-0.0701157685111653,14.967,14.95,3,165
357412.6111111111,2024-03-24T09:14:00.129Z,45.137885,10.8005494,0.013884231488837884,14.949,14.98,3,165
357468.22222222225,2024-03-24T09:14:00.184Z,45.1378873,10.8005398,0.07388423148883305,14.793,14.96,3,165
357523.8333333334,2024-03-24T09:14:00.239Z,45.1378892,10.8005294,0.15788423148883624,14.817,14.8,3,165
357579.4444444445,2024-03-24T09:14:00.294Z,45.1378907,10.8005198,0.2588842314888353,14.535,14.82,3,165
357635.0555555556,2024-03-24T09:14:00.349Z,45.1378923,10.8005109,0.3368842314888383,14.168,14.54,3,165
357690.66666666674,2024-03-24T09:14:00.404Z,45.1378933,10.8005016,0.23388423148883675,14.013,14.17,3,165
357746.27777777787,2024-03-24T09:14:00.459Z,45.1378946,10.800493,-0.030115768511166152,13.832,14.02,3,165
357801.888888889,2024-03-24T09:14:00.514Z,45.137895,10.8004834,-0.16311576851116172,13.79,13.84,3,165
357857.5000000001,2024-03-24T09:14:00.569Z,45.1378949,10.8004734,-0.1711157685111644,13.735,13.8,3,165
357913.11111111124,2024-03-24T09:14:00.624Z,45.1378953,10.800466,-0.4481157685111654,13.159,13.75,3,165
357968.72222222236,2024-03-24T09:14:00.679Z,45.1378955,10.800457,-0.43611576851116496,13.006,13.18,3,165
358024.3333333335,2024-03-24T09:14:00.734Z,45.1378952,10.800447,-0.3341157685111682,13.113,13.02,3,165
358079.9444444446,2024-03-24T09:14:00.789Z,45.1378952,10.8004373,-0.1291157685111628,13.028,13.13,3,165
358135.55555555574,2024-03-24T09:14:00.844Z,45.1378946,10.8004275,-0.12811576851116513,13.183,13.04,3,165
358191.16666666686,2024-03-24T09:14:00.899Z,45.1378942,10.800418,-0.10611576851116666,13.204,13.2,3,165
358246.777777778,2024-03-24T09:14:00.954Z,45.1378938,10.8004088,-0.16811576851116428,13.22,13.22,3,165
358302.3888888891,2024-03-24T09:14:01.009Z,45.1378933,10.8003998,-0.20111576851116553,13.141,13.23,3,165
358358,2024-03-24T09:14:01.064Z,45.1378924,10.8003911,-0.19011576851116274,12.945,13.15,3,184
358413.6111111111,2024-03-24T09:14:01.119Z,45.1378916,10.8003825,-0.2541157685111628,12.844,12.96,3,184
358469.22222222225,2024-03-24T09:14:01.174Z,45.1378904,10.800374,-0.2921157685111666,12.734,12.86,3,184
358524.8333333334,2024-03-24T09:14:01.229Z,45.137889,10.8003649,-0.3961157685111658,12.89,12.75,3,184
358580.4444444445,2024-03-24T09:14:01.284Z,45.1378872,10.8003558,-0.4041157685111685,12.951,12.91,3,184
358636.0555555556,2024-03-24T09:14:01.339Z,45.1378849,10.8003468,-0.30411576851116706,12.973,12.97,3,184
358691.66666666674,2024-03-24T09:14:01.394Z,45.1378831,10.8003382,-0.31211576851116263,12.954,12.99,3,184
358747.27777777787,2024-03-24T09:14:01.449Z,45.1378812,10.8003296,-0.3101157685111673,12.952,12.97,3,184
358802.888888889,2024-03-24T09:14:01.504Z,45.1378793,10.800321,-0.3401157685111684,12.974,12.97,3,184
358858.5000000001,2024-03-24T09:14:01.559Z,45.1378776,10.8003125,-0.37311576851116257,12.927,12.99,3,184
358914.11111111124,2024-03-24T09:14:01.614Z,45.1378758,10.800304,-0.42611576851116695,12.937,12.94,3,184
358969.72222222236,2024-03-24T09:14:01.669Z,45.1378737,10.8002959,-0.5331157685111663,12.899,12.95,3,184
359025.3333333335,2024-03-24T09:14:01.724Z,45.1378707,10.8002874,-0.6791157685111671,13.124,12.92,3,184
359080.9444444446,2024-03-24T09:14:01.779Z,45.1378678,10.8002794,-0.7891157685111665,13.138,13.14,3,184
359136.55555555574,2024-03-24T09:14:01.834Z,45.1378641,10.8002712,-0.8511157685111641,13.332,13.16,3,184
359192.16666666686,2024-03-24T09:14:01.889Z,45.1378603,10.8002624,-0.8041157685111671,13.623,13.35,3,184
359247.777777778,2024-03-24T09:14:01.944Z,45.1378568,10.8002543,-0.794115768511162,13.589,13.64,3,184
359303.3888888891,2024-03-24T09:14:01.999Z,45.1378537,10.8002465,-0.7491157685111673,13.39,13.61,3,184
359359,2024-03-24T09:14:02.054Z,45.1378502,10.8002393,-0.7091157685111682,13.129,13.41,3,184
359411.6842105263,2024-03-24T09:14:02.109Z,45.1378462,10.8002327,-0.4411157685111675,12.808,13.15,3,184
359464.3684210526,2024-03-24T09:14:02.164Z,45.137842,10.8002255,-0.29811576851116683,12.798,12.82,3,184
359517.0526315789,2024-03-24T09:14:02.219Z,45.1378374,10.8002184,-0.12011576851116246,12.863,12.81,3,184
359569.73684210517,2024-03-24T09:14:02.274Z,45.1378329,10.8002111,0.03788423148883169,12.973,12.87,3,184
359622.42105263146,2024-03-24T09:14:02.329Z,45.1378281,10.8002042,0.12188423148883487,13.081,12.98,3,184
359675.10526315775,2024-03-24T09:14:02.384Z,45.1378236,10.8001971,0.14588423148883578,13.173,13.09,3,184
359727.78947368404,2024-03-24T09:14:02.439Z,45.137819,10.80019,0.16888423148883192,13.272,13.18,3,184
359780.47368421033,2024-03-24T09:14:02.494Z,45.1378141,10.8001829,0.18388423148883248,13.41,13.28,3,184
359833.1578947366,2024-03-24T09:14:02.549Z,45.1378086,10.8001759,0.2078842314888334,13.663,13.41,3,184
359885.8421052629,2024-03-24T09:14:02.604Z,45.137802,10.800168,0.25488423148883754,14.288,13.67,3,184
359938.5263157892,2024-03-24T09:14:02.659Z,45.1377961,10.8001614,0.22288423148883396,14.484,14.29,3,184
359991.2105263155,2024-03-24T09:14:02.714Z,45.1377899,10.8001554,0.11288423148883453,14.663,14.49,3,184
360043.8947368418,2024-03-24T09:14:02.769Z,45.1377838,10.8001488,0.12488423148883498,14.827,14.67,3,184
360096.5789473681,2024-03-24T09:14:02.824Z,45.1377775,10.800142,0.151884231488836,15.07,14.83,3,184
360149.26315789437,2024-03-24T09:14:02.879Z,45.1377706,10.8001346,0.2708842314888358,15.5,15.08,3,184
360201.94736842066,2024-03-24T09:14:02.934Z,45.1377637,10.8001278,0.4268842314888346,15.74,15.5,3,184
360254.63157894695,2024-03-24T09:14:02.989Z,45.1377577,10.8001216,0.47388423148883163,15.63,15.74,3,184
360307.31578947324,2024-03-24T09:14:03.044Z,45.1377514,10.8001155,0.5398842314888341,15.562,15.63,3,184
360360,2024-03-24T09:14:03.099Z,45.1377451,10.8001103,0.5218842314888334,15.487,15.56,3,165
360415.6111111111,2024-03-24T09:14:03.154Z,45.1377388,10.8001047,0.5008842314888327,15.427,15.49,3,165
360471.22222222225,2024-03-24T09:14:03.209Z,45.1377322,10.8000983,0.5208842314888358,15.558,15.43,3,165
360526.8333333334,2024-03-24T09:14:03.264Z,45.137725,10.8000927,0.35788423148883197,15.871,15.56,3,165
360582.4444444445,2024-03-24T09:14:03.319Z,45.1377179,10.8000866,0.3368842314888383,16.07,15.87,3,165
360638.0555555556,2024-03-24T09:14:03.374Z,45.137711,10.8000803,0.34788423148883396,16.187,16.07,3,165
360693.66666666674,2024-03-24T09:14:03.429Z,45.1377042,10.8000744,0.3498842314888364,16.199,16.19,3,165
360749.27777777787,2024-03-24T09:14:03.484Z,45.1376965,10.8000691,0.3318842314888357,16.476,16.2,3,165
360804.888888889,2024-03-24T09:14:03.539Z,45.1376891,10.800064,0.2988842314888345,16.571,16.48,3,165
360860.5000000001,2024-03-24T09:14:03.594Z,45.1376815,10.8000582,0.3608842314888321,16.779,16.57,3,165
360916.11111111124,2024-03-24T09:14:03.649Z,45.1376742,10.8000529,0.4228842314888368,16.781,16.78,3,165
360971.72222222236,2024-03-24T09:14:03.704Z,45.1376668,10.8000475,0.41088423148883635,16.817,16.78,3,165
361027.3333333335,2024-03-24T09:14:03.759Z,45.1376598,10.8000419,0.4478842314888354,16.716,16.82,3,165
361082.9444444446,2024-03-24T09:14:03.814Z,45.1376531,10.8000364,0.5488842314888345,16.437,16.72,3,165
361138.55555555574,2024-03-24T09:14:03.869Z,45.1376462,10.800031,0.661884231488834,16.305,16.44,3,165
361194.16666666686,2024-03-24T09:14:03.924Z,45.137639,10.8000258,0.722884231488834,16.312,16.31,3,165
361249.777777778,2024-03-24T09:14:03.979Z,45.1376321,10.8000207,0.8558842314888366,16.184,16.31,3,165
361305.3888888891,2024-03-24T09:14:04.034Z,45.1376251,10.8000154,1.046884231488832,16.085,16.18,3,165
361361,2024-03-24T09:14:04.089Z,45.1376184,10.80001,1.2808842314888338,15.881,16.09,3,165
361416.6111111111,2024-03-24T09:14:04.144Z,45.1376114,10.8000044,1.502884231488835,15.866,15.88,3,165
361472.22222222225,2024-03-24T09:14:04.199Z,45.1376051,10.8,1.9348842314888373,15.335,15.87,3,165
361527.8333333334,2024-03-24T09:14:04.254Z,45.1375988,10.7999958,2.4098842314888316,14.889,15.34,3,165
361583.4444444445,2024-03-24T09:14:04.309Z,45.1375932,10.7999906,2.840884231488836,14.372,14.89,3,165
361639.0555555556,2024-03-24T09:14:04.364Z,45.1375872,10.7999852,3.2848842314888316,14.157,14.38,3,165
361694.66666666674,2024-03-24T09:14:04.419Z,45.1375808,10.7999802,3.6028842314888365,14.149,14.17,3,165
361750.27777777787,2024-03-24T09:14:04.474Z,45.1375744,10.799975,3.9178842314888342,14.133,14.16,3,165
361805.888888889,2024-03-24T09:14:04.529Z,45.1375681,10.79997,4.230884231488837,14.107,14.15,3,165
361861.5000000001,2024-03-24T09:14:04.584Z,45.1375618,10.7999654,4.510884231488838,14.085,14.13,3,165
361917.11111111124,2024-03-24T09:14:04.639Z,45.1375548,10.7999617,4.841884231488834,14.15,14.11,3,165
361972.72222222236,2024-03-24T09:14:04.694Z,45.137548,10.7999564,5.020884231488836,14.487,14.18,3,165
362028.3333333335,2024-03-24T09:14:04.749Z,45.1375418,10.7999503,5.118884231488835,14.634,14.52,3,165
362083.9444444446,2024-03-24T09:14:04.804Z,45.1375356,10.7999437,5.172884231488837,14.838,14.67,3,165
362139.55555555574,2024-03-24T09:14:04.859Z,45.1375291,10.7999382,5.333884231488838,14.876,14.87,3,165
362195.16666666686,2024-03-24T09:14:04.914Z,45.1375229,10.799933,5.447884231488835,14.844,14.91,3,165
362250.777777778,2024-03-24T09:14:04.969Z,45.1375167,10.7999283,5.524884231488834,14.716,14.88,3,165
362306.3888888891,2024-03-24T09:14:05.024Z,45.1375101,10.7999232,5.566884231488835,14.839,14.75,3,165
362362,2024-03-24T09:14:05.079Z,45.1375037,10.7999183,5.584884231488836,14.872,14.87,3,165
362414.6842105263,2024-03-24T09:14:05.134Z,45.1374975,10.7999134,5.516884231488838,14.858,14.9,3,165
362467.3684210526,2024-03-24T09:14:05.189Z,45.137491,10.7999082,5.461884231488838,15.009,14.89,3,165
362520.0526315789,2024-03-24T09:14:05.244Z,45.1374845,10.7999034,5.395884231488836,15.056,15.04,3,165
362572.73684210517,2024-03-24T09:14:05.299Z,45.1374779,10.7998987,5.416884231488837,15.077,15.08,3,165
362625.42105263146,2024-03-24T09:14:05.354Z,45.1374713,10.7998939,5.431884231488837,15.118,15.1,3,165
362678.10526315775,2024-03-24T09:14:05.409Z,45.1374646,10.7998892,5.436884231488833,15.165,15.14,3,165
362730.78947368404,2024-03-24T09:14:05.464Z,45.1374579,10.7998841,5.448884231488833,15.226,15.19,3,165
362783.47368421033,2024-03-24T09:14:05.519Z,45.1374514,10.7998792,5.432884231488835,15.211,15.25,3,165
362836.1578947366,2024-03-24T09:14:05.574Z,45.1374449,10.799874,5.422884231488837,15.242,15.23,3,165
362888.8421052629,2024-03-24T09:14:05.629Z,45.1374383,10.7998682,5.310884231488835,15.435,15.26,3,165
362941.5263157892,2024-03-24T09:14:05.684Z,45.1374317,10.7998627,5.197884231488835,15.54,15.45,3,165
362994.2105263155,2024-03-24T09:14:05.739Z,45.1374252,10.7998572,5.1028842314888365,15.608,15.55,3,165
363046.8947368418,2024-03-24T09:14:05.794Z,45.1374189,10.7998519,4.910884231488836,15.605,15.62,3,165
363099.5789473681,2024-03-24T09:14:05.849Z,45.1374123,10.7998468,4.465884231488836,15.788,15.61,3,165
363152.26315789437,2024-03-24T09:14:05.904Z,45.1374052,10.7998419,4.0318842314888315,15.973,15.79,3,165
363204.94736842066,2024-03-24T09:14:05.959Z,45.1373983,10.7998367,3.6608842314888363,16.153,15.97,3,165
363257.63157894695,2024-03-24T09:14:06.014Z,45.137391,10.7998319,3.482884231488832,16.177,16.15,3,165
363310.31578947324,2024-03-24T09:14:06.069Z,45.1373837,10.799827,3.3428842314888314,16.183,16.18,3,165
363363,2024-03-24T09:14:06.124Z,45.1373764,10.799822,3.273884231488836,16.23,16.18,3,173
363418.6111111111,2024-03-24T09:14:06.179Z,45.1373694,10.7998166,3.1898842314888327,16.261,16.23,3,173
363474.22222222225,2024-03-24T09:14:06.234Z,45.1373627,10.7998109,3.1398842314888356,16.261,16.26,3,173
363529.8333333334,2024-03-24T09:14:06.289Z,45.1373559,10.7998055,3.0428842314888342,16.241,16.26,3,173
363585.4444444445,2024-03-24T09:14:06.344Z,45.1373491,10.7998,2.922884231488837,16.245,16.24,3,173
363641.0555555556,2024-03-24T09:14:06.399Z,45.1373423,10.7997942,2.736884231488837,16.311,16.25,3,173
363696.66666666674,2024-03-24T09:14:06.454Z,45.1373355,10.7997883,2.6128842314888345,16.353,16.31,3,173
363752.27777777787,2024-03-24T09:14:06.509Z,45.1373284,10.7997819,2.505884231488835,16.504,16.35,3,173
363807.888888889,2024-03-24T09:14:06.564Z,45.1373207,10.799775,2.3928842314888357,16.777,16.51,3,173
363863.5000000001,2024-03-24T09:14:06.619Z,45.1373128,10.7997683,2.3158842314888375,16.999,16.78,3,173
363919.11111111124,2024-03-24T09:14:06.674Z,45.137305,10.7997621,2.3828842314888377,17.074,17,3,173
363974.72222222236,2024-03-24T09:14:06.729Z,45.1372971,10.7997563,2.617884231488837,17.06,17.08,3,173
364030.3333333335,2024-03-24T09:14:06.784Z,45.137289,10.7997497,2.718884231488836,17.222,17.06,3,173
364085.9444444446,2024-03-24T09:14:06.839Z,45.1372808,10.7997432,2.7438842314888348,17.389,17.22,3,173
364141.55555555574,2024-03-24T09:14:06.894Z,45.1372722,10.7997371,2.8118842314888326,17.543,17.39,3,173
364197.16666666686,2024-03-24T09:14:06.949Z,45.137263,10.799731,2.9098842314888316,17.755,17.54,3,173
364252.777777778,2024-03-24T09:14:07.004Z,45.1372553,10.7997249,2.959884231488836,17.756,17.75,3,173
364308.3888888891,2024-03-24T09:14:07.059Z,45.1372481,10.7997184,2.989884231488837,17.721,17.76,3,173
364364,2024-03-24T09:14:07.114Z,45.137241,10.7997116,3.094884231488834,17.675,17.72,3,176
364422.8823529412,2024-03-24T09:14:07.169Z,45.1372332,10.7997041,3.1848842314888373,17.816,17.68,3,176
364481.7647058824,2024-03-24T09:14:07.224Z,45.1372251,10.7996962,3.2718842314888334,18.055,17.82,3,176
364540.6470588236,2024-03-24T09:14:07.279Z,45.1372169,10.7996884,3.4098842314888316,18.222,18.05,3,176
364599.5294117648,2024-03-24T09:14:07.334Z,45.1372089,10.7996809,3.445884231488833,18.347,18.22,3,176
364658.411764706,2024-03-24T09:14:07.389Z,45.1372013,10.7996735,3.5018842314888374,18.379,18.35,3,176
364717.2941176472,2024-03-24T09:14:07.444Z,45.137194,10.7996659,3.6638842314888365,18.357,18.38,3,176
364776.1764705884,2024-03-24T09:14:07.499Z,45.1371874,10.7996592,3.7448842314888324,18.16,18.36,3,176
364835.05882352963,2024-03-24T09:14:07.554Z,45.1371803,10.7996527,3.867884231488837,18.023,18.16,3,176
364893.94117647083,2024-03-24T09:14:07.609Z,45.1371728,10.7996457,3.978884231488834,17.995,18.02,3,176
364952.82352941204,2024-03-24T09:14:07.664Z,45.1371651,10.7996389,4.023884231488836,18.016,18,3,176
365011.70588235324,2024-03-24T09:14:07.719Z,45.1371565,10.7996321,4.212884231488836,18.128,18.02,3,176
365070.58823529445,2024-03-24T09:14:07.774Z,45.1371489,10.7996247,4.262884231488833,18.179,18.13,3,176
365129.47058823565,2024-03-24T09:14:07.829Z,45.1371404,10.7996168,4.394884231488838,18.392,18.18,3,176
365188.35294117685,2024-03-24T09:14:07.884Z,45.1371325,10.7996097,4.509884231488833,18.424,18.4,3,176
365247.23529411806,2024-03-24T09:14:07.939Z,45.1371248,10.7996023,4.6028842314888365,18.463,18.43,3,176
365306.11764705926,2024-03-24T09:14:07.994Z,45.1371174,10.7995954,4.515884231488833,18.452,18.47,3,176
365365,2024-03-24T09:14:08.049Z,45.13711,10.7995884,4.257884231488838,18.492,18.46,3,173
365417.6842105263,2024-03-24T09:14:08.104Z,45.1371031,10.799582,3.8558842314888366,18.423,18.49,3,173
365470.3684210526,2024-03-24T09:14:08.159Z,45.1370952,10.7995751,3.529884231488836,18.541,18.42,3,173
365523.0526315789,2024-03-24T09:14:08.214Z,45.1370882,10.7995682,3.228884231488834,18.499,18.54,3,173
365575.73684210517,2024-03-24T09:14:08.269Z,45.1370804,10.7995612,2.932884231488835,18.604,18.5,3,173
365628.42105263146,2024-03-24T09:14:08.324Z,45.1370722,10.7995538,2.8128842314888374,18.764,18.6,3,173
365681.10526315775,2024-03-24T09:14:08.379Z,45.1370644,10.7995469,2.7718842314888334,18.773,18.76,3,173
365733.78947368404,2024-03-24T09:14:08.434Z,45.1370553,10.79954,2.7378842314888345,19.023,18.77,3,173
365786.47368421033,2024-03-24T09:14:08.489Z,45.1370479,10.7995327,2.924884231488832,18.9,19.02,3,173
365839.1578947366,2024-03-24T09:14:08.544Z,45.1370417,10.7995258,3.1228842314888325,18.455,18.9,3,173
365891.8421052629,2024-03-24T09:14:08.599Z,45.137035,10.7995189,3.262884231488833,18.194,18.46,3,173
365944.5263157892,2024-03-24T09:14:08.654Z,45.1370279,10.7995121,3.5018842314888374,18,18.19,3,173
365997.2105263155,2024-03-24T09:14:08.709Z,45.1370209,10.7995054,3.739884231488837,17.824,18,3,173
366049.8947368418,2024-03-24T09:14:08.764Z,45.137014,10.7994977,4.652884231488834,17.551,17.83,3,173
366102.5789473681,2024-03-24T09:14:08.819Z,45.1370072,10.7994906,5.347884231488834,17.288,17.56,3,173
366155.26315789437,2024-03-24T09:14:08.874Z,45.1370004,10.7994835,6.076884231488833,17.05,17.3,3,173
366207.94736842066,2024-03-24T09:14:08.929Z,45.1369934,10.7994768,6.878884231488833,16.836,17.07,3,173
366260.63157894695,2024-03-24T09:14:08.984Z,45.1369865,10.7994704,7.5488842314888345,16.659,16.87,3,173
366313.31578947324,2024-03-24T09:14:09.039Z,45.1369801,10.7994638,8.309884231488837,16.364,16.7,3,173
366366,2024-03-24T09:14:09.094Z,45.1369728,10.7994578,8.819884231488835,16.357,16.42,3,167
366421.6111111111,2024-03-24T09:14:09.149Z,45.1369661,10.7994526,9.013884231488838,16.181,16.43,3,167
366477.22222222225,2024-03-24T09:14:09.204Z,45.1369595,10.7994467,9.272884231488838,16.083,16.25,3,167
366532.8333333334,2024-03-24T09:14:09.259Z,45.1369526,10.7994395,9.677884231488832,16.208,16.16,3,167
366588.4444444445,2024-03-24T09:14:09.314Z,45.136946,10.7994336,9.950884231488835,16.132,16.29,3,167
366644.0555555556,2024-03-24T09:14:09.369Z,45.1369391,10.7994276,10.223884231488832,16.13,16.22,3,167
366699.66666666674,2024-03-24T09:14:09.424Z,45.136933,10.7994219,10.538884231488836,15.858,16.23,3,167
366755.27777777787,2024-03-24T09:14:09.479Z,45.1369273,10.799416,10.874884231488835,15.539,15.96,3,167
366810.888888889,2024-03-24T09:14:09.534Z,45.136921,10.799411,11.068884231488838,15.375,15.66,3,167
366866.5000000001,2024-03-24T09:14:09.589Z,45.1369152,10.7994062,11.181884231488837,15.056,15.49,3,167
366922.11111111124,2024-03-24T09:14:09.644Z,45.1369082,10.7994015,11.218884231488836,15.201,15.18,3,167
366977.72222222236,2024-03-24T09:14:09.699Z,45.136902,10.7993964,11.297884231488837,15.104,15.32,3,167
367033.3333333335,2024-03-24T09:14:09.754Z,45.1368956,10.7993915,11.207884231488833,15.054,15.22,3,167
367088.9444444446,2024-03-24T09:14:09.809Z,45.1368892,10.7993868,11.077884231488838,15.031,15.17,3,167
367144.55555555574,2024-03-24T09:14:09.864Z,45.1368827,10.799382,10.973884231488832,15.049,15.14,3,167
367200.16666666686,2024-03-24T09:14:09.919Z,45.1368757,10.7993771,10.753884231488833,15.239,15.15,3,167
367255.777777778,2024-03-24T09:14:09.974Z,45.1368691,10.7993722,10.592884231488831,15.238,15.33,3,167
367311.3888888891,2024-03-24T09:14:10.029Z,45.136863,10.7993673,10.545884231488834,15.024,15.32,3,167
367367,2024-03-24T09:14:10.084Z,45.1368565,10.7993628,10.515884231488833,14.971,15.1,3,165
367419.6842105263,2024-03-24T09:14:10.139Z,45.1368502,10.7993586,10.510884231488838,14.816,15.05,3,165
367472.3684210526,2024-03-24T09:14:10.194Z,45.1368439,10.799354,10.502884231488835,14.71,14.89,3,165
367525.0526315789,2024-03-24T09:14:10.249Z,45.1368375,10.7993501,10.463884231488834,14.627,14.78,3,165
367577.73684210517,2024-03-24T09:14:10.304Z,45.1368309,10.7993457,10.372884231488833,14.663,14.7,3,165
367630.42105263146,2024-03-24T09:14:10.359Z,45.1368247,10.799341,10.393884231488833,14.607,14.73,3,165
367683.10526315775,2024-03-24T09:14:10.414Z,45.1368184,10.7993364,10.384884231488833,14.557,14.67,3,165
367735.78947368404,2024-03-24T09:14:10.469Z,45.136812,10.7993324,10.371884231488835,14.488,14.62,3,165
367788.47368421033,2024-03-24T09:14:10.524Z,45.1368056,10.7993276,10.389884231488836,14.529,14.55,3,165
367841.1578947366,2024-03-24T09:14:10.579Z,45.136799,10.799323,10.343884231488836,14.64,14.59,3,165
367893.8421052629,2024-03-24T09:14:10.634Z,45.1367922,10.7993181,10.343884231488836,14.773,14.69,3,165
367946.5263157892,2024-03-24T09:14:10.689Z,45.1367852,10.7993134,10.340884231488836,14.96,14.83,3,165
367999.2105263155,2024-03-24T09:14:10.744Z,45.1367782,10.7993089,10.362884231488835,15.079,15.01,3,165
368051.8947368418,2024-03-24T09:14:10.799Z,45.1367712,10.7993044,10.360884231488832,15.152,15.13,3,165
368104.5789473681,2024-03-24T09:14:10.854Z,45.1367637,10.7993002,10.318884231488838,15.33,15.2,3,165
368157.26315789437,2024-03-24T09:14:10.909Z,45.1367553,10.7992942,10.292884231488834,15.967,15.37,3,165
368209.94736842066,2024-03-24T09:14:10.964Z,45.136747,10.7992896,10.278884231488838,16.276,16.01,3,165
368262.63157894695,2024-03-24T09:14:11.019Z,45.136739,10.7992853,10.307884231488835,16.438,16.31,3,165
368315.31578947324,2024-03-24T09:14:11.074Z,45.1367312,10.7992805,10.309884231488837,16.549,16.48,3,165
368368,2024-03-24T09:14:11.129Z,45.1367235,10.7992754,10.286884231488834,16.652,16.59,3,186
368426.8823529412,2024-03-24T09:14:11.184Z,45.1367158,10.7992707,10.337884231488836,16.7,16.69,3,186
368485.7647058824,2024-03-24T09:14:11.239Z,45.1367073,10.7992668,10.307884231488835,16.882,16.73,3,186
368544.6470588236,2024-03-24T09:14:11.294Z,45.1366987,10.7992623,10.372884231488833,17.125,16.91,3,186
368603.5294117648,2024-03-24T09:14:11.349Z,45.1366904,10.7992583,10.461884231488838,17.192,17.16,3,186
368662.411764706,2024-03-24T09:14:11.404Z,45.1366814,10.7992544,10.528884231488838,17.45,17.22,3,186
368721.2941176472,2024-03-24T09:14:11.459Z,45.1366714,10.7992508,10.394884231488838,17.956,17.48,3,186
368780.1764705884,2024-03-24T09:14:11.514Z,45.1366626,10.799247,10.462884231488836,18.053,17.98,3,186
368839.05882352963,2024-03-24T09:14:11.569Z,45.1366539,10.799243,10.497884231488833,18.111,18.08,3,186
368897.94117647083,2024-03-24T09:14:11.624Z,45.1366445,10.7992397,10.606884231488834,18.306,18.14,3,186
368956.82352941204,2024-03-24T09:14:11.679Z,45.1366356,10.7992355,10.704884231488833,18.43,18.34,3,186
369015.70588235324,2024-03-24T09:14:11.734Z,45.1366272,10.7992317,10.776884231488836,18.324,18.46,3,186
369074.58823529445,2024-03-24T09:14:11.789Z,45.1366185,10.7992277,10.839884231488838,18.339,18.35,3,186
369133.47058823565,2024-03-24T09:14:11.844Z,45.1366099,10.7992237,10.905884231488834,18.346,18.37,3,186
369192.35294117685,2024-03-24T09:14:11.899Z,45.1366014,10.7992203,10.968884231488836,18.25,18.38,3,186
369251.23529411806,2024-03-24T09:14:11.954Z,45.1365928,10.7992167,10.944884231488835,18.215,18.28,3,186
369310.11764705926,2024-03-24T09:14:12.009Z,45.1365834,10.7992128,10.855884231488837,18.453,18.24,3,186
369369,2024-03-24T09:14:12.064Z,45.1365741,10.7992092,10.654884231488836,18.619,18.48,3,186
369421.6842105263,2024-03-24T09:14:12.119Z,45.1365655,10.7992064,10.570884231488833,18.471,18.64,3,186
